date,Cases,Dead,Recovered,state
9/20/2020,242899,4945,205890,Delhi
9/21/2020,246711,4982,209632,Delhi
9/22/2020,249259,5014,213304,Delhi
9/23/2020,253075,5051,216401,Delhi
9/24/2020,256789,5087,220866,Delhi
9/25/2020,260623,5123,224375,Delhi
9/26/2020,264450,5147,228436,Delhi
9/27/2020,267822,5193,232912,Delhi
9/28/2020,271114,5235,236651,Delhi
9/29/2020,273098,5272,240703,Delhi
9/30/2020,276325,5320,243481,Delhi
10/1/2020,279715,5361,247446,Delhi
10/2/2020,282752,5401,250613,Delhi
10/3/2020,285672,5438,253784,Delhi
10/4/2020,287930,5472,257224,Delhi
10/5/2020,290613,5510,260350,Delhi
10/6/2020,292560,5542,263938,Delhi
10/7/2020,295236,5581,266935,Delhi
10/8/2020,298107,5616,270305,Delhi
10/9/2020,300833,5653,272948,Delhi
10/10/2020,303693,5692,276046,Delhi
10/11/2020,306559,5740,278812,Delhi
10/12/2020,309339,5769,281869,Delhi
10/13/2020,311188,5809,284844,Delhi
10/14/2020,314224,5854,286880,Delhi
10/15/2020,317548,5898,289747,Delhi
10/16/2020,321031,5924,292502,Delhi
10/17/2020,324459,5946,295699,Delhi
10/18/2020,327718,5981,298853,Delhi
10/19/2020,331017,6009,301716,Delhi
10/20/2020,333171,6040,304561,Delhi
10/21/2020,336750,6081,306747,Delhi
10/22/2020,340436,6128,310191,Delhi
10/23/2020,344318,6163,312918,Delhi
10/24/2020,348404,6189,316214,Delhi
10/25/2020,352520,6225,319828,Delhi
10/26/2020,356656,6258,323654,Delhi
10/27/2020,359488,6312,327390,Delhi
10/28/2020,364341,6356,330112,Delhi
10/29/2020,370014,6396,334240,Delhi
10/30/2020,375753,6423,338378,Delhi
10/31/2020,381644,6470,342811,Delhi
11/1/2020,386706,6511,347476,Delhi
11/2/2020,392370,6562,351635,Delhi
11/3/2020,396371,6604,356459,Delhi
11/4/2020,403096,6652,360069,Delhi
11/5/2020,409938,6703,365866,Delhi
11/6/2020,416653,6769,371155,Delhi
11/7/2020,423831,6833,377276,Delhi
11/8/2020,430784,6912,383614,Delhi
11/9/2020,438529,6989,389683,Delhi
11/10/2020,443552,7060,396697,Delhi
11/11/2020,451382,7143,402854,Delhi
11/12/2020,459975,7228,410118,Delhi
11/13/2020,467028,7332,416580,Delhi
11/14/2020,474830,7423,423078,Delhi
11/15/2020,482170,7519,430195,Delhi
11/16/2020,485405,7614,437801,Delhi
11/17/2020,489202,7713,441361,Delhi
11/18/2020,495598,7812,445782,Delhi
11/19/2020,503084,7943,452683,Delhi
11/20/2020,510630,8041,459368,Delhi
11/21/2020,517238,8159,468143,Delhi
11/22/2020,523117,8270,475106,Delhi
11/23/2020,529863,8391,481260,Delhi
11/24/2020,534317,8512,488476,Delhi
11/25/2020,540541,8621,493419,Delhi
11/26/2020,545787,8720,498780,Delhi
11/27/2020,551262,8811,503717,Delhi
11/28/2020,556744,8909,509654,Delhi
11/29/2020,561742,8998,516166,Delhi
11/30/2020,566648,9066,522491,Delhi
12/1/2020,570374,9174,528315,Delhi
12/2/2020,574380,9260,533351,Delhi
12/3/2020,578324,9342,538680,Delhi
12/4/2020,582058,9424,543514,Delhi
12/5/2020,586125,9497,548376,Delhi
12/6/2020,589544,9574,553292,Delhi
12/7/2020,592250,9643,557914,Delhi
12/8/2020,593924,9706,561732,Delhi
12/9/2020,597112,9763,565039,Delhi
12/10/2020,599575,9813,569216,Delhi
12/11/2020,601150,9874,572523,Delhi
12/12/2020,603535,9934,574925,Delhi
12/13/2020,605470,9981,578116,Delhi
12/14/2020,607454,10014,580655,Delhi
12/15/2020,608830,10074,583509,Delhi
12/16/2020,610447,10115,585852,Delhi
12/17/2020,611994,10147,588586,Delhi
12/18/2020,613357,10182,590977,Delhi
12/19/2020,614775,10219,593137,Delhi
12/20/2020,615914,10251,595305,Delhi
12/21/2020,617005,10277,596580,Delhi
12/22/2020,617808,10304,598249,Delhi
12/23/2020,618747,10329,599683,Delhi
12/24/2020,619618,10347,601268,Delhi
12/25/2020,620681,10384,602388,Delhi
12/26/2020,621439,10414,603758,Delhi
12/27/2020,622094,10437,604746,Delhi
12/28/2020,622851,10453,605685,Delhi
12/29/2020,623415,10474,606644,Delhi
12/30/2020,624118,10502,607494,Delhi
12/31/2020,624795,10523,608434,Delhi
1/1/2021,625369,10536,609322,Delhi
1/2/2021,625954,10557,610039,Delhi
1/3/2021,626448,10571,610535,Delhi
1/4/2021,626872,10585,611243,Delhi
1/5/2021,627256,10597,611970,Delhi
1/6/2021,627698,10609,612527,Delhi
1/7/2021,628352,10625,613246,Delhi
1/8/2021,628838,10644,614026,Delhi
1/9/2021,629282,10654,614849,Delhi
1/10/2021,629801,10666,615452,Delhi
1/11/2021,630200,10678,616054,Delhi
1/12/2021,630506,10691,616461,Delhi
1/13/2021,630892,10707,617006,Delhi
1/14/2021,631249,10718,617540,Delhi
1/15/2021,631589,10722,617930,Delhi
1/16/2021,631884,10732,618357,Delhi
1/17/2021,632183,10738,618754,Delhi
1/18/2021,632429,10746,619139,Delhi
1/19/2021,632590,10754,619501,Delhi
1/20/2021,632821,10764,619723,Delhi
1/21/2021,633049,10774,620128,Delhi
1/22/2021,633276,10782,620374,Delhi
1/23/2021,633542,10789,620693,Delhi
1/24/2021,633739,10799,621060,Delhi
1/25/2021,633924,10808,621375,Delhi
1/26/2021,634072,10813,621565,Delhi
1/27/2021,634229,10820,621783,Delhi
1/28/2021,634325,10829,621995,Delhi
1/29/2021,634524,10835,622114,Delhi
1/30/2021,634773,10841,622381,Delhi
1/31/2021,634956,10849,622671,Delhi
2/1/2021,635096,10853,622882,Delhi
2/2/2021,635217,10856,623096,Delhi
2/3/2021,635331,10858,623256,Delhi
2/4/2021,635481,10864,623409,Delhi
2/5/2021,635639,10871,623574,Delhi
2/6/2021,635793,10873,623714,Delhi
2/7/2021,635916,10877,623865,Delhi
2/8/2021,636035,10879,624044,Delhi
2/9/2021,636160,10882,624182,Delhi
2/10/2021,636260,10882,624326,Delhi
2/11/2021,636387,10884,624326,Delhi
2/12/2021,636529,10886,624592,Delhi
2/13/2021,636670,10889,624728,Delhi
2/14/2021,636796,10889,624866,Delhi
2/15/2021,636946,10891,625024,Delhi
2/16/2021,637087,10893,625158,Delhi
2/17/2021,637181,10894,625268,Delhi
2/18/2021,637315,10894,625343,Delhi
2/19/2021,637445,10896,625496,Delhi
2/20/2021,637603,10897,625653,Delhi
2/21/2021,637755,10898,625832,Delhi
2/22/2021,637900,10900,625929,Delhi
2/23/2021,638028,10901,626086,Delhi
2/24/2021,638173,10903,626261,Delhi
2/25/2021,638373,10905,626331,Delhi
2/26/2021,638593,10905,626519,Delhi
2/27/2021,638849,10906,626712,Delhi
2/28/2021,639092,10909,626876,Delhi
3/1/2021,639289,10910,627044,Delhi
3/2/2021,639464,10911,627149,Delhi
3/3/2021,628770,10911,627227,Delhi
3/4/2021,639921,10914,627423,Delhi
3/5/2021,640182,10915,627566,Delhi
3/6/2021,640494,10918,627797,Delhi
3/7/2021,640815,10919,628117,Delhi
3/8/2021,641101,10921,628377,Delhi
3/9/2021,641340,10924,628686,Delhi
3/10/2021,641660,10928,628920,Delhi
3/11/2021,641660,10928,628920,Delhi
3/12/2021,642030,10931,629199,Delhi
3/13/2021,642870,10936,629841,Delhi
3/14/2021,643289,10939,630143,Delhi
3/15/2021,643696,10941,630493,Delhi
3/16/2021,644064,10944,630799,Delhi
3/17/2021,644489,10945,631056,Delhi
3/18/2021,645025,10948,631375,Delhi
3/19/2021,645632,10949,631756,Delhi
3/20/2021,646348,10953,632230,Delhi
3/21/2021,647161,10955,632797,Delhi
3/22/2021,647984,10956,633410,Delhi
3/23/2021,648872,10963,633975,Delhi
3/24/2021,649973,10967,634595,Delhi
3/25/2021,651227,10973,635364,Delhi
3/26/2021,652742,10978,636267,Delhi
3/27/2021,654276,10987,637238,Delhi
3/28/2021,655834,10997,638212,Delhi
3/29/2021,657715,11006,639164,Delhi
3/30/2021,659616,11012,640575,Delhi
3/31/2021,660611,11016,642166,Delhi
4/1/2021,662430,11027,642565,Delhi
4/2/2021,665220,11036,643686,Delhi
4/3/2021,668814,11050,645770,Delhi
4/4/2021,672381,11060,648674,Delhi
4/5/2021,676414,11081,651351,Delhi
4/6/2021,679962,11096,654277,Delhi
4/7/2021,685062,11113,656617,Delhi
4/8/2021,690568,11133,659980,Delhi
4/9/2021,698005,11157,663667,Delhi
4/10/2021,706526,11196,668699,Delhi
4/11/2021,714423,11235,674415,Delhi
4/12/2021,725197,11283,679573,Delhi
4/13/2021,736688,11355,687238,Delhi
4/14/2021,750156,11436,695210,Delhi
4/15/2021,767438,11540,705162,Delhi
4/16/2021,784137,11652,718176,Delhi
4/17/2021,803623,11793,730825,Delhi
4/18/2021,827998,11960,746239,Delhi
4/19/2021,853460,12121,766398,Delhi
4/20/2021,877146,12361,787898,Delhi
4/21/2021,905541,12638,807328,Delhi
4/22/2021,930179,12887,831928,Delhi
4/23/2021,956348,13193,851537,Delhi
4/24/2021,980679,13541,875109,Delhi
4/25/2021,1004782,13898,897804,Delhi
4/26/2021,1027715,14248,918875,Delhi
4/27/2021,1047916,14628,940930,Delhi
4/28/2021,1072065,15009,958792,Delhi
4/29/2021,1098051,15377,979250,Delhi
4/30/2021,1122286,15772,1008537,Delhi
5/1/2021,1149333,16147,1033825,Delhi
5/2/2021,1174552,16559,1061246,Delhi
5/3/2021,1194946,16966,1085690,Delhi
5/4/2021,1212989,17414,1105983,Delhi
5/5/2021,1232942,17752,1124771,Delhi
5/6/2021,1253902,18063,1143980,Delhi
5/7/2021,1273035,18398,1164008,Delhi
5/8/2021,1292867,18739,1183093,Delhi
5/9/2021,1310231,19071,1203253,Delhi
5/10/2021,1323567,19344,1217991,Delhi
5/11/2021,1336218,19663,1231297,Delhi
5/12/2021,1348699,20010,1244880,Delhi
5/13/2021,1361986,20310,1258951,Delhi
5/14/2021,1372475,20618,1274140,Delhi
5/15/2021,1380981,20907,1288280,Delhi
5/16/2021,1387411,21244,1299872,Delhi
5/17/2021,1393867,21506,1309578,Delhi
5/18/2021,1398391,21846,1320496,Delhi
5/19/2021,1402873,22111,1329899,Delhi
5/20/2021,1406719,22346,1339326,Delhi
5/21/2021,1409950,22579,1347157,Delhi
5/22/2021,1412959,22831,1354445,Delhi
5/23/2021,1415219,23013,1360898,Delhi
5/24/2021,1416868,23202,1366056,Delhi
5/25/2021,1418418,23409,1370431,Delhi
5/26/2021,1419986,23565,1374682,Delhi
5/27/2021,1421477,23695,1378634,Delhi
5/28/2021,1422549,23812,1382359,Delhi
5/29/2021,1423690,23951,1385158,Delhi
5/30/2021,1424646,24073,1387538,Delhi
5/31/2021,1425592,24151,1389341,Delhi
6/1/2021,1426240,24237,1390963,Delhi
6/2/2021,1426863,24299,1392386,Delhi
6/3/2021,1427439,24402,1393673,Delhi
6/4/2021,1427926,24447,1394731,Delhi
6/5/2021,1428449,24497,1395892,Delhi
6/6/2021,1428863,24557,1397575,Delhi
6/7/2021,1429244,24591,1398764,Delhi
6/8/2021,1429475,24627,1399640,Delhi
6/9/2021,1429791,24668,1400161,Delhi
6/10/2021,1430128,24704,1400913,Delhi
6/11/2021,1430433,24748,1401473,Delhi
6/12/2021,1430671,24772,1401977,Delhi
6/13/2021,1430884,24800,1402474,Delhi
6/14/2021,1431139,24823,1402850,Delhi
6/15/2021,1431270,24839,1403205,Delhi
6/16/2021,1431498,24851,1403569,Delhi
6/17/2021,1431710,24876,1404085,Delhi
6/18/2021,1431868,24886,1404428,Delhi
6/19/2021,1432033,24900,1404688,Delhi
6/20/2021,1432168,24907,1404889,Delhi
6/21/2021,1432292,24914,1405287,Delhi
6/22/2021,1432381,24925,1405460,Delhi
6/23/2021,1432778,24933,1405927,Delhi
6/24/2021,1433366,24940,1406629,Delhi
6/25/2021,1433475,24948,1406760,Delhi
6/26/2021,1433590,24952,1406958,Delhi
6/27/2021,1433675,24961,1407116,Delhi
6/28/2021,1433934,24965,1407401,Delhi
6/29/2021,1433993,24967,1407473,Delhi
6/30/2021,1434094,24971,1407592,Delhi
7/1/2021,1434188,24977,1407832,Delhi
7/2/2021,1434281,24981,1407943,Delhi
7/3/2021,1434374,24983,1408350,Delhi
7/4/2021,1434460,24988,1408456,Delhi
7/5/2021,1434554,24995,1408567,Delhi
7/6/2021,1434608,24997,1408699,Delhi
7/7/2021,1434687,25001,1408853,Delhi
7/8/2021,1434780,25005,1408917,Delhi
7/9/2021,1434873,25008,1409018,Delhi
7/10/2021,1434954,25011,1409145,Delhi
7/11/2021,1435030,25012,1409226,Delhi
7/12/2021,1435083,25015,1409325,Delhi
7/13/2021,1435128,25018,1409417,Delhi
7/14/2021,1435204,25020,1409501,Delhi
7/15/2021,1435281,25021,1409572,Delhi
7/16/2021,1435353,25022,1409660,Delhi
7/17/2021,1435419,25023,1409739,Delhi
7/18/2021,1435478,25027,1409830,Delhi
7/19/2021,1435529,25027,1409910,Delhi
7/20/2021,1435565,25030,1409968,Delhi
7/21/2021,1435609,25035,1410005,Delhi
7/22/2021,1435671,25039,1410066,Delhi
7/23/2021,1435720,25040,1410095,Delhi
7/24/2021,1435778,25041,1410164,Delhi
7/25/2021,1435844,25041,1410216,Delhi
7/26/2021,1435910,25043,1410288,Delhi
7/27/2021,1435949,25044,1410368,Delhi
7/28/2021,1436026,25046,1410410,Delhi
7/29/2021,1436093,25049,1410471,Delhi
7/30/2021,1436144,25049,1410541,Delhi
7/31/2021,1436207,25052,1410575,Delhi
8/1/2021,1436265,25053,1410631,Delhi
8/2/2021,1436350,25054,1410714,Delhi
8/3/2021,1436401,25054,1410809,Delhi
8/4/2021,1436451,25058,1410874,Delhi
8/5/2021,1436518,25058,1410947,Delhi
8/6/2021,1436579,25060,1411001,Delhi
8/7/2021,1436623,25065,1411042,Delhi
8/8/2021,1436695,25066,1411064,Delhi
8/9/2021,1436761,25066,1411159,Delhi
8/10/2021,1436800,25067,1411235,Delhi
8/11/2021,1436852,25068,1411280,Delhi
3/26/2020,3,0,0,Goa
3/27/2020,3,0,0,Goa
3/28/2020,3,0,0,Goa
3/29/2020,5,0,0,Goa
3/30/2020,5,0,0,Goa
3/31/2020,5,0,0,Goa
4/1/2020,5,0,0,Goa
4/2/2020,5,0,0,Goa
4/3/2020,6,0,0,Goa
4/4/2020,7,0,0,Goa
4/5/2020,7,0,0,Goa
4/6/2020,7,0,0,Goa
4/7/2020,7,0,0,Goa
4/8/2020,7,0,0,Goa
4/9/2020,7,0,0,Goa
4/10/2020,7,0,1,Goa
4/11/2020,7,0,1,Goa
4/12/2020,7,0,5,Goa
4/13/2020,7,0,5,Goa
4/14/2020,7,0,5,Goa
4/15/2020,7,0,5,Goa
4/16/2020,7,0,5,Goa
4/17/2020,7,0,6,Goa
4/18/2020,7,0,6,Goa
4/19/2020,7,0,6,Goa
4/20/2020,7,0,7,Goa
4/21/2020,7,0,7,Goa
4/22/2020,7,0,7,Goa
4/23/2020,7,0,7,Goa
4/24/2020,7,0,7,Goa
4/25/2020,7,0,7,Goa
4/26/2020,7,0,7,Goa
4/27/2020,7,0,7,Goa
4/28/2020,7,0,7,Goa
4/29/2020,7,0,7,Goa
4/30/2020,7,0,7,Goa
5/1/2020,7,0,7,Goa
5/2/2020,7,0,7,Goa
5/3/2020,7,0,7,Goa
5/4/2020,7,0,7,Goa
5/5/2020,7,0,7,Goa
5/6/2020,7,0,7,Goa
5/7/2020,7,0,7,Goa
5/8/2020,7,0,7,Goa
5/9/2020,7,0,7,Goa
5/10/2020,7,0,7,Goa
5/11/2020,7,0,7,Goa
5/12/2020,7,0,7,Goa
5/13/2020,7,0,7,Goa
5/14/2020,7,0,7,Goa
5/15/2020,14,0,7,Goa
5/16/2020,15,0,7,Goa
5/17/2020,17,0,7,Goa
5/18/2020,29,0,7,Goa
5/19/2020,38,0,7,Goa
5/20/2020,46,0,7,Goa
5/21/2020,50,0,7,Goa
5/22/2020,52,0,7,Goa
5/23/2020,54,0,16,Goa
5/24/2020,55,0,16,Goa
5/25/2020,66,0,19,Goa
5/26/2020,67,0,19,Goa
5/27/2020,67,0,28,Goa
5/28/2020,68,0,37,Goa
5/29/2020,69,0,38,Goa
5/30/2020,69,0,41,Goa
5/31/2020,70,0,41,Goa
6/1/2020,70,0,42,Goa
6/2/2020,71,0,42,Goa
6/3/2020,79,0,57,Goa
6/4/2020,79,0,57,Goa
6/5/2020,166,0,57,Goa
6/6/2020,196,0,65,Goa
6/7/2020,267,0,65,Goa
6/8/2020,300,0,65,Goa
6/9/2020,330,0,67,Goa
6/10/2020,359,0,67,Goa
6/11/2020,387,0,67,Goa
6/12/2020,417,0,67,Goa
6/13/2020,463,0,69,Goa
6/14/2020,523,0,70,Goa
6/15/2020,564,0,74,Goa
6/16/2020,592,0,85,Goa
6/17/2020,629,0,85,Goa
6/18/2020,656,0,96,Goa
6/19/2020,705,0,109,Goa
6/20/2020,725,0,118,Goa
6/21/2020,754,0,129,Goa
6/22/2020,754,0,129,Goa
6/23/2020,864,1,152,Goa
6/24/2020,909,1,205,Goa
6/25/2020,951,2,289,Goa
6/26/2020,995,2,335,Goa
6/27/2020,1039,2,370,Goa
6/28/2020,1128,2,420,Goa
6/29/2020,1198,3,478,Goa
6/30/2020,1198,3,478,Goa
7/1/2020,1315,3,596,Goa
7/2/2020,1387,4,670,Goa
7/3/2020,1482,4,734,Goa
7/4/2020,1482,4,734,Goa
7/5/2020,1684,6,825,Goa
7/6/2020,1761,7,936,Goa
7/7/2020,1813,7,1061,Goa
7/8/2020,1903,8,1156,Goa
7/9/2020,2039,8,1207,Goa
7/10/2020,2151,9,1273,Goa
7/11/2020,2251,9,1347,Goa
7/12/2020,2368,12,1428,Goa
7/13/2020,2453,14,1487,Goa
7/14/2020,2583,17,1540,Goa
7/15/2020,2753,18,1607,Goa
7/16/2020,2951,18,1674,Goa
7/17/2020,3108,19,1817,Goa
7/18/2020,3304,21,1946,Goa
7/19/2020,3484,21,2038,Goa
7/20/2020,3657,22,2218,Goa
7/21/2020,3853,23,2361,Goa
7/22/2020,4027,26,2449,Goa
7/23/2020,4176,28,2541,Goa
7/24/2020,4350,29,2655,Goa
7/25/2020,4540,29,2865,Goa
7/26/2020,4686,33,3047,Goa
7/27/2020,4861,35,3277,Goa
7/28/2020,5119,36,3410,Goa
7/29/2020,5287,36,3595,Goa
7/30/2020,5489,39,3784,Goa
7/31/2020,5704,42,4005,Goa
8/1/2020,5913,45,4211,Goa
8/2/2020,6193,48,4438,Goa
8/3/2020,6530,53,4668,Goa
8/4/2020,6816,56,4876,Goa
8/5/2020,7075,60,5114,Goa
8/6/2020,7423,64,5287,Goa
8/7/2020,7614,66,5453,Goa
8/8/2020,7947,70,5595,Goa
8/9/2020,8206,72,5802,Goa
8/10/2020,8712,75,5995,Goa
8/11/2020,9029,80,6208,Goa
8/12/2020,9444,86,6480,Goa
8/13/2020,9924,89,6641,Goa
8/14/2020,10494,91,6912,Goa
8/15/2020,10970,93,7157,Goa
8/16/2020,11339,98,7488,Goa
8/17/2020,11639,104,7775,Goa
8/18/2020,11994,111,8058,Goa
8/19/2020,12333,116,8356,Goa
8/20/2020,12675,124,8713,Goa
8/21/2020,13099,126,9063,Goa
8/22/2020,13484,135,9540,Goa
8/23/2020,13790,140,10019,Goa
8/24/2020,13999,144,10472,Goa
8/25/2020,14138,148,10909,Goa
8/26/2020,14530,157,11224,Goa
8/27/2020,15027,165,11511,Goa
8/28/2020,15483,171,11867,Goa
8/29/2020,16006,175,12296,Goa
8/30/2020,16553,178,12729,Goa
8/31/2020,17004,183,13186,Goa
9/1/2020,17418,192,13577,Goa
9/2/2020,18006,194,13850,Goa
9/3/2020,18642,204,14059,Goa
9/4/2020,19355,212,14361,Goa
9/5/2020,19863,220,14747,Goa
9/6/2020,20455,229,15281,Goa
9/7/2020,20829,236,15839,Goa
9/8/2020,21173,245,16427,Goa
9/9/2020,21630,256,16875,Goa
9/10/2020,22251,262,17156,Goa
9/11/2020,22890,268,17592,Goa
9/12/2020,23445,276,18065,Goa
9/13/2020,24185,286,18576,Goa
9/14/2020,24592,290,19129,Goa
9/15/2020,24898,304,19648,Goa
9/16/2020,25511,315,20094,Goa
9/17/2020,26139,319,20445,Goa
9/18/2020,26783,327,20844,Goa
9/19/2020,27379,335,21314,Goa
9/20/2020,28022,342,21760,Goa
9/21/2020,28429,351,22297,Goa
9/22/2020,28753,360,22726,Goa
9/23/2020,29343,368,23462,Goa
9/24/2020,29879,376,23857,Goa
9/25/2020,30552,383,24347,Goa
9/26/2020,31071,386,25071,Goa
9/27/2020,31574,391,25759,Goa
9/28/2020,31958,401,26460,Goa
9/29/2020,32396,407,27072,Goa
9/30/2020,32777,419,27781,Goa
10/1/2020,33418,428,28125,Goa
10/2/2020,33942,440,28525,Goa
10/3/2020,34455,442,29004,Goa
10/4/2020,34900,450,29527,Goa
10/5/2020,35328,456,30033,Goa
10/6/2020,35719,460,30456,Goa
10/7/2020,36238,468,31050,Goa
10/8/2020,36670,477,31444,Goa
10/9/2020,37102,484,31902,Goa
10/10/2020,37591,491,32317,Goa
10/11/2020,37934,499,32777,Goa
10/12/2020,38366,507,33203,Goa
10/13/2020,38674,511,33698,Goa
10/14/2020,39082,514,34252,Goa
10/15/2020,39438,519,34731,Goa
10/16/2020,39770,525,35161,Goa
10/17/2020,40091,531,35610,Goa
10/18/2020,40400,538,36035,Goa
10/19/2020,40587,544,36395,Goa
10/20/2020,40746,549,36914,Goa
10/21/2020,41031,555,37275,Goa
10/22/2020,41339,557,37683,Goa
10/23/2020,41586,564,38031,Goa
10/24/2020,41813,568,38421,Goa
10/25/2020,42031,570,38769,Goa
10/26/2020,42242,576,39090,Goa
10/27/2020,42532,582,39433,Goa
10/28/2020,42747,585,39778,Goa
10/29/2020,42968,592,39974,Goa
10/30/2020,43201,597,40168,Goa
10/31/2020,43416,602,40409,Goa
11/1/2020,43626,604,40678,Goa
11/2/2020,43768,609,40915,Goa
11/3/2020,43954,616,41123,Goa
11/4/2020,44189,618,41362,Goa
11/5/2020,44372,626,41611,Goa
11/6/2020,44544,630,41849,Goa
11/7/2020,44747,633,42056,Goa
11/8/2020,44916,641,42239,Goa
11/9/2020,45065,643,42446,Goa
11/10/2020,45209,647,42678,Goa
11/11/2020,45389,651,42877,Goa
11/12/2020,45498,656,43029,Goa
11/13/2020,45605,656,43221,Goa
11/14/2020,45761,658,43388,Goa
11/15/2020,45845,659,43533,Goa
11/16/2020,45903,662,43656,Goa
11/17/2020,46028,663,43941,Goa
11/18/2020,46182,667,44132,Goa
11/19/2020,46344,670,44310,Goa
11/20/2020,46480,670,44467,Goa
11/21/2020,46632,672,44665,Goa
11/22/2020,46748,675,44812,Goa
11/23/2020,46826,677,44979,Goa
11/24/2020,46901,677,45083,Goa
11/25/2020,47068,679,45168,Goa
11/26/2020,47193,683,45229,Goa
11/27/2020,47341,685,45340,Goa
11/28/2020,47491,686,45492,Goa
11/29/2020,47689,686,45655,Goa
11/30/2020,47804,687,45790,Goa
12/1/2020,47963,688,45940,Goa
12/2/2020,48124,690,46068,Goa
12/3/2020,48241,693,46132,Goa
12/4/2020,48365,696,46251,Goa
12/5/2020,48459,696,46375,Goa
12/6/2020,48574,697,46493,Goa
12/7/2020,48686,698,46624,Goa
12/8/2020,48776,701,46778,Goa
12/9/2020,48935,701,46924,Goa
12/10/2020,49036,703,47056,Goa
12/11/2020,49131,703,47215,Goa
12/12/2020,49235,703,47345,Goa
12/13/2020,49305,705,47489,Goa
12/14/2020,49362,706,47590,Goa
12/15/2020,49474,707,47737,Goa
12/16/2020,49566,710,47861,Goa
12/17/2020,49657,713,47965,Goa
12/18/2020,49745,716,48054,Goa
12/19/2020,49849,718,48170,Goa
12/20/2020,49976,718,48280,Goa
12/21/2020,50064,721,48371,Goa
12/22/2020,50143,723,48479,Goa
12/23/2020,50239,725,48567,Goa
12/24/2020,50364,727,48637,Goa
12/25/2020,50454,728,48725,Goa
12/26/2020,50534,728,48826,Goa
12/27/2020,50595,731,48913,Goa
12/28/2020,50667,731,48992,Goa
12/29/2020,50772,734,49083,Goa
12/30/2020,50884,735,49199,Goa
12/31/2020,50981,737,49313,Goa
1/1/2021,51066,739,49388,Goa
1/2/2021,51135,739,49466,Goa
1/3/2021,51230,739,49570,Goa
1/4/2021,51295,741,49653,Goa
1/5/2021,51335,743,49741,Goa
1/6/2021,51415,744,49811,Goa
1/7/2021,51507,744,49893,Goa
1/8/2021,51626,744,49983,Goa
1/9/2021,51709,744,50088,Goa
1/10/2021,51790,746,50177,Goa
1/11/2021,51856,747,50277,Goa
1/12/2021,51891,749,50343,Goa
1/13/2021,51983,749,50437,Goa
1/14/2021,52079,750,50515,Goa
1/15/2021,52182,752,50582,Goa
1/16/2021,52262,753,50643,Goa
1/17/2021,52345,756,50712,Goa
1/18/2021,52405,756,50771,Goa
1/19/2021,52458,756,50837,Goa
1/20/2021,52570,756,50952,Goa
1/21/2021,52657,756,51036,Goa
1/22/2021,52712,757,51090,Goa
1/23/2021,52782,758,51170,Goa
1/24/2021,52867,761,51233,Goa
1/25/2021,52920,761,51335,Goa
1/26/2021,52977,762,51448,Goa
1/27/2021,53047,763,51510,Goa
1/28/2021,53100,763,51600,Goa
1/29/2021,53185,765,51652,Goa
1/30/2021,53263,766,51755,Goa
1/31/2021,53356,766,51831,Goa
2/1/2021,53409,768,51891,Goa
2/2/2021,53469,768,51977,Goa
2/3/2021,53575,768,52039,Goa
2/4/2021,53638,768,52109,Goa
2/5/2021,53717,770,52165,Goa
2/6/2021,53773,770,52243,Goa
2/7/2021,53838,770,52299,Goa
2/8/2021,53880,772,52347,Goa
2/9/2021,53937,772,52432,Goa
2/10/2021,53996,774,52530,Goa
2/11/2021,54068,776,52594,Goa
2/12/2021,54113,776,52653,Goa
2/13/2021,54152,777,52780,Goa
2/14/2021,54193,778,52831,Goa
2/15/2021,54235,779,52910,Goa
2/16/2021,54275,781,52969,Goa
2/17/2021,54323,784,53035,Goa
2/18/2021,54369,786,53074,Goa
2/19/2021,54421,786,53125,Goa
2/20/2021,54466,787,53181,Goa
2/21/2021,54523,787,53243,Goa
2/22/2021,54562,787,53287,Goa
2/23/2021,54591,787,53340,Goa
2/24/2021,54648,788,53381,Goa
2/25/2021,54700,789,53416,Goa
2/26/2021,54771,791,53449,Goa
2/27/2021,54871,794,53490,Goa
2/28/2021,54932,794,53540,Goa
3/1/2021,54986,795,53585,Goa
3/2/2021,55026,796,53647,Goa
3/3/2021,55073,796,53695,Goa
3/4/2021,55143,796,53737,Goa
3/5/2021,55212,798,53775,Goa
3/6/2021,55291,799,53817,Goa
3/7/2021,55361,799,53862,Goa
3/8/2021,55409,799,53922,Goa
3/9/2021,55463,799,54032,Goa
3/10/2021,55538,802,54073,Goa
3/11/2021,55538,802,54073,Goa
3/12/2021,55607,802,54130,Goa
3/13/2021,55758,804,54209,Goa
3/14/2021,55851,805,54279,Goa
3/15/2021,55917,806,54362,Goa
3/16/2021,56006,807,54424,Goa
3/17/2021,56100,811,54497,Goa
3/18/2021,56173,812,54556,Goa
3/19/2021,56271,813,54597,Goa
3/20/2021,56371,815,54657,Goa
3/21/2021,56525,815,54713,Goa
3/22/2021,56623,818,54792,Goa
3/23/2021,56708,818,54873,Goa
3/24/2021,56841,821,54931,Goa
3/25/2021,56981,821,55004,Goa
3/26/2021,57170,822,55070,Goa
3/27/2021,57283,823,55181,Goa
